"","bio2","bio3","bio13","bio15","nffd_wgs84","eref_wgs84","OCD","pH","Sand","TRI","TWI"
"1",73.3010559082031,42.1351852416992,118.061004638672,70.6464233398438,339.507110595703,1357.25183105469,167.328536987305,25.0903472900391,246.963287353516,10.0224275588989,10.2738008499146
"2",71.6953964233398,41.7559623718262,124.682006835938,70.2611846923828,341.249603271484,1362.56518554688,351.233673095703,50.3086471557617,448.432098388672,15.9831714630127,9.64523220062256
"3",77.2801971435547,41.8162879943848,114.958633422852,70.8836441040039,339.972259521484,1358.69409179688,134.772567749023,18.8167285919189,182.126098632812,12.4576463699341,9.98395729064941
"4",75.8814849853516,41.4788513183594,122.363182067871,70.9154968261719,341.520233154297,1364.13439941406,270.218963623047,41.2597122192383,301.152313232422,12.9839506149292,9.88061904907227
"5",83.7370376586914,42.2412948608398,100.151206970215,68.7327880859375,336.432586669922,1339.30017089844,351.77392578125,50.1318283081055,514.359252929688,12.6277418136597,9.99792289733887
"6",82.5264739990234,41.7230491638184,103.343551635742,69.622673034668,340.478698730469,1355.79382324219,175.371841430664,26.1984367370605,305.490203857422,7.26423025131226,10.7405300140381
"7",81.6588745117188,41.2419471740723,107.266845703125,69.9600677490234,341.657348632812,1363.64282226562,72.1601257324219,10.5588045120239,104.851844787598,12.4474878311157,9.89366436004639
"8",79.6627044677734,41.0316047668457,110.236709594727,69.9645538330078,339.502716064453,1358.99060058594,158.774932861328,22.4672222137451,199.471984863281,14.2032117843628,9.81730651855469
"9",85.8281936645508,41.7625579833984,97.3473434448242,68.9979400634766,346.816680908203,1369.71362304688,298.460479736328,44.5397186279297,474.056854248047,6.28184175491333,10.9987878799438
"10",69.7231063842773,41.4866943359375,122.735832214355,70.6337890625,343.125091552734,1367.05261230469,363.816497802734,55.7846069335938,520.921630859375,14.4010725021362,10.0371475219727
"11",66.9189071655273,41.5291290283203,119.605476379395,69.858268737793,341.408050537109,1358.04565429688,363.165435791016,54.1312065124512,562.665649414062,17.7142086029053,9.47254276275635
"12",73.4126968383789,41.216625213623,123.464332580566,70.2060699462891,338.826507568359,1354.669921875,375.730010986328,56.529914855957,426.652923583984,18.9190788269043,9.31869983673096
"13",70.2070083618164,41.1594123840332,120.014953613281,69.755973815918,339.604888916016,1355.037109375,391.269592285156,58.7480392456055,536.056030273438,20.409122467041,9.11019611358643
"14",66.6954498291016,41.3267555236816,115.340965270996,69.3423919677734,337.564666748047,1342.53649902344,360.124206542969,55.2970886230469,547.689758300781,14.741039276123,9.71773815155029
"15",63.6681747436523,41.3504791259766,114.665832519531,68.8175811767578,339.025848388672,1340.38537597656,367.070007324219,58.9039421081543,582.295288085938,11.2607822418213,10.1097249984741
"16",61.1230087280273,41.2953796386719,115.167404174805,68.428840637207,340.941101074219,1337.60925292969,362.806945800781,57.2842674255371,526.188842773438,11.7954406738281,10.0264768600464
"17",59.0988578796387,41.5507316589355,114.69303894043,68.2855453491211,333.810760498047,1306.47009277344,372.108215332031,58.4976234436035,535.678649902344,8.26717185974121,10.5292015075684
"18",76.9693832397461,40.7683448791504,116.122169494629,69.4888610839844,342.111724853516,1366.85925292969,375.010284423828,56.9338340759277,436.43310546875,19.9314060211182,9.29325866699219
