"","Galega","Cobrancosa","Arbequina","CordovilTM","VerdealTM","Madural","Picual","CordovilSe","results_galega","results_cobrancosa","results_arbequina","results_picual","results_cordovilTM","results_cordovilSE","results_madural","results_verdeal","bio2","bio3","bio13","bio15","nffd_wgs84","eref_wgs84","OCD","pH","Sand","TRI","TWI"
"291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.94915390014648,40.4373245239258,126.015182495117,57.8177490234375,358.576202392578,1009.93359375,407.362854003906,55.5925941467285,490.955291748047,24.4789390563965,8.89185428619385
"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2252111434937,40.8023872375488,131.448806762695,57.771842956543,357.356018066406,1004.0791015625,396.131988525391,54.8166732788086,481.043548583984,17.8439407348633,9.26940250396729
"293",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.399619102478,44.1432914733887,98.7222442626953,58.9912300109863,362.91455078125,1067.72924804688,334.818725585938,58.8897819519043,590.719299316406,5.9140043258667,11.077561378479
"294",1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9421415328979,43.584587097168,99.1322784423828,58.6824722290039,362.973175048828,1064.86584472656,338.059234619141,58.9430923461914,563.21826171875,6.70509433746338,10.9843444824219
"295",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6459913253784,43.0570068359375,98.8628082275391,58.620361328125,363.273773193359,1069.29418945312,310.030090332031,53.5950012207031,532.12744140625,6.53232955932617,10.9710092544556
"296",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7298517227173,42.7702980041504,100.494888305664,58.4715843200684,363.10888671875,1063.8623046875,341.495239257812,57.7672729492188,588.309997558594,5.83229780197144,10.9095602035522
"297",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6180114746094,42.3125267028809,103.672973632812,58.0973129272461,362.669677734375,1054.8037109375,363.142272949219,57.7313346862793,592.846374511719,6.32037782669067,10.8966245651245
"298",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4788627624512,42.2055435180664,105.191825866699,58.3250846862793,362.345642089844,1052.24487304688,385.820892333984,57.0104827880859,593.92919921875,9.35942077636719,10.4635772705078
"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2350511550903,41.3540115356445,109.861389160156,58.3432960510254,361.239318847656,1041.14282226562,382.075805664062,56.8844604492188,565.55712890625,9.58334445953369,10.6918230056763
"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4302215576172,41.6359672546387,109.93212890625,58.1067008972168,361.676239013672,1047.91455078125,391.154876708984,56.8268928527832,554.279174804688,18.9816436767578,9.42570209503174
"301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2230377197266,40.6977958679199,119.036109924316,58.1902961730957,360.333221435547,1035.95642089844,392.965484619141,55.89599609375,536.008178710938,21.9147720336914,9.17148113250732
"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2851104736328,40.6225509643555,126.662155151367,58.0547332763672,358.824310302734,1023.07403564453,383.405975341797,56.0276374816895,503.477844238281,14.0579671859741,9.84684562683105
"303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.94348955154419,44.4763488769531,106.342842102051,56.1352005004883,364.999328613281,852.1357421875,385.287078857422,56.5208778381348,580.169067382812,4.89382410049438,11.1765565872192
"304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12349128723145,45.4253044128418,107.316558837891,55.809627532959,364.998016357422,858.859741210938,401.002136230469,57.0643119812012,580.262329101562,4.93044662475586,11.0455284118652
"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81344985961914,44.4896545410156,108.937065124512,55.196891784668,364.219177246094,890.365356445312,375.40380859375,52.4616546630859,504.551422119141,9.39186096191406,10.3562650680542
"306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81173038482666,44.8504829406738,111.374122619629,54.8485527038574,363.778076171875,890.740478515625,419.0302734375,56.7816009521484,558.578796386719,7.77523517608643,10.6163730621338
"307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81830310821533,44.9543418884277,114.442138671875,54.7020874023438,363.573089599609,888.478698730469,425.829833984375,59.6745796203613,563.447570800781,4.87797164916992,11.2306156158447
"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53859424591064,45.2371711730957,115.311584472656,54.7439880371094,363.992553710938,886.188659667969,403.056213378906,57.3880500793457,558.467346191406,6.09574747085571,11.0865049362183
"309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83455371856689,46.3137512207031,121.81005859375,54.1434326171875,363.169677734375,865.738159179688,400.494049072266,57.7587051391602,547.954345703125,4.59724903106689,11.3164491653442
"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95984172821045,47.3054122924805,124.021759033203,54.5424003601074,363.027709960938,859.025695800781,428.486968994141,63.3350410461426,595.716613769531,2.0711612701416,11.7790040969849
"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10520076751709,43.4747772216797,117.734825134277,54.7479362487793,362.418212890625,915.676025390625,435.407592773438,59.6714935302734,510.907104492188,15.3307476043701,9.7698860168457
"312",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24737548828125,43.9551010131836,117.612045288086,54.0598068237305,362.56689453125,924.443664550781,443.696044921875,59.9631767272949,529.718017578125,10.8636665344238,10.5084638595581
"313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.40160083770752,44.7673301696777,116.885925292969,53.5527610778809,363.233489990234,928.346557617188,446.406219482422,59.5245704650879,564.098449707031,11.6157274246216,10.1924476623535
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39284515380859,45.582820892334,117.879981994629,53.364860534668,363.25927734375,926.843322753906,441.174652099609,61.268970489502,573.10791015625,10.9296169281006,10.1062269210815
"315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41985321044922,46.4850044250488,119.370750427246,53.224723815918,363.566467285156,922.259643554688,448.140533447266,61.3189735412598,536.581665039062,7.46959257125854,10.7690048217773
"316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66427421569824,46.5491027832031,124.780838012695,52.7171211242676,362.419006347656,908.025817871094,425.014495849609,61.8902282714844,509.962280273438,5.73230743408203,11.0734615325928
"317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57910442352295,46.962589263916,128.451416015625,53.2498550415039,362.020904541016,893.220947265625,416.072418212891,60.9084129333496,514.95166015625,3.47279119491577,11.5217952728271
"318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23351192474365,46.9939994812012,131.155334472656,54.1741333007812,362.158081054688,867.445739746094,397.342712402344,58.1236228942871,514.817687988281,3.21152806282043,11.5287961959839
"319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92853164672852,47.0924110412598,133.756607055664,55.5817565917969,362.038238525391,842.997985839844,399.244812011719,58.5362663269043,525.320556640625,3.55691742897034,11.5807723999023
"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07113361358643,46.5616149902344,135.923126220703,56.9675483703613,361.979156494141,826.340209960938,239.869522094727,35.9505004882812,282.576843261719,2.42333436012268,12.1563539505005
"321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.48958110809326,42.8862113952637,124.227424621582,55.0948867797852,360.357116699219,938.589294433594,430.073394775391,60.1236038208008,450.228576660156,14.7009057998657,9.78324794769287
"322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81616497039795,43.8855628967285,123.657890319824,54.138355255127,360.586608886719,948.942749023438,411.874267578125,59.2301597595215,488.065338134766,15.6314821243286,9.78473854064941
"323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88408851623535,44.3237266540527,124.632049560547,53.1953163146973,360.027130126953,954.234680175781,431.002014160156,59.7784576416016,533.808166503906,16.1365070343018,9.7988338470459
"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0823965072632,45.8411521911621,120.93586730957,52.4968414306641,361.455352783203,969.731201171875,433.748596191406,60.2220573425293,540.99462890625,10.6397428512573,10.2523994445801
"325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2241230010986,46.9645690917969,122.163124084473,52.3403244018555,362.641296386719,970.446716308594,440.32470703125,61.6864776611328,537.082458496094,8.61456871032715,10.5196971893311
"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2038125991821,46.6601486206055,127.931983947754,51.9765167236328,361.946533203125,957.334838867188,426.143218994141,62.0112686157227,499.845489501953,7.69309663772583,10.7364921569824
