"varieties_present","galega","cobrancosa","arbequina","picual","cordovilTM","cordovilSE","madural","verdeal"
"4",0.521722136384269,0.625004990514749,0.849942725512132,0,0,0.886606827564301,0,0
"4",0.612589639712719,0.826229908441368,0.878421295550428,0,0,0.771550660905177,0,0
"5",0.755767524660628,0.828167453050375,0.880743454907845,0.622473351453862,0,0.785800293455935,0,0
"0",0,0,0,0,0,0,0,0
"5",0.618316589199173,0.800847780017886,0.900631759110775,0.606251667027152,0,0.96403203189468,0,0
"5",0.80700911284978,0.850500072829801,0.906911240006248,0.576485731857079,0,0.908851310136279,0,0
"5",0.822728216657944,0.852194596254796,0.92556936798038,0.773800088336962,0,0.968087347323358,0,0
"5",0.760301352732566,0.866223629155748,0.892252799979673,0.770144412757742,0,0.639325015744914,0,0
"5",0.784497820543219,0.857164976252888,0.915649294672565,0.828196097794038,0,0.560284093150916,0,0
"5",0.788300304310006,0.867118536331304,0.923535441846412,0.714061421787861,0,0.825054484058171,0,0
"5",0.757022583030216,0.589074673551058,0.87113302083328,0.64061466447288,0,0.747018466675302,0,0
"5",0.789945229950161,0.745584821304835,0.850452491579208,0.665895576976787,0,0.710316809771968,0,0
"5",0.808568767832521,0.841495341574056,0.887157451750407,0.621851132139057,0,0.909504821430505,0,0
"5",0.78805912741304,0.817026870040078,0.865539929104688,0.532824910388983,0,0.870256047264566,0,0
"5",0.805853506608574,0.830443980796673,0.867296132084253,0.719550050596581,0,0.88698487395463,0,0
"5",0.766350504222785,0.73358262955708,0.793528708591392,0.824182553666351,0,0.540832770080619,0,0
"5",0.782430786286165,0.773141505889718,0.843798140245809,0.866282254142359,0,0.516619110375899,0,0
"5",0.737788136099925,0.866281601415816,0.941038808953495,0.879770823445067,0,0.955606533770336,0,0
"5",0.763629897796142,0.795316695627464,0.933569187651673,0.858752415474623,0,0.851596382263265,0,0
"5",0.818408814704112,0.850150842980552,0.942673554129797,0.920931233112329,0,0.974730433805738,0,0
"4",0.79447982589642,0,0.811610867102843,0.648650968550436,0,0.816304344782846,0,0
"4",0.813865604285663,0,0.904623033491898,0.796030985081703,0,0.838830276390056,0,0
"5",0.851416275108172,0.879612896152509,0.909400176765945,0.834471057936842,0,0.967587305076902,0,0
"5",0.810799880617315,0.83113423304408,0.918656948824233,0.6703702937778,0,0.768591185277637,0,0
"5",0.81990398038554,0.835316887002926,0.915231184618049,0.792764238077754,0,0.655018185299422,0,0
"5",0.775737555567205,0.64526594681295,0.837835851887599,0.836644114341697,0,0.49775600186857,0,0
"3",0.787322918764065,0,0.846420868162739,0.658368070769945,0,0,0,0
"5",0.789255623913685,0.862105179789705,0.922536846823177,0.841883298923003,0,0.80061331395747,0,0
"5",0.87030067445913,0.922436162353149,0.927377022264101,0.93762883454255,0,0.90456746203795,0,0
"5",0.771181645942165,0.661523064303464,0.912161479211214,0.846349496054093,0,0.807189843238556,0,0
"4",0.767417314286675,0,0.866620204483244,0.822583278527044,0,0.741673796909469,0,0
"5",0.829538988511098,0.660657361309736,0.92759108000476,0.776527297678887,0,0.903297845659848,0,0
"5",0.845628486164274,0.810709293564652,0.89968917769055,0.77531285610146,0,0.806480060977881,0,0
"5",0.823291037667128,0.791929462393329,0.899298651079608,0.753853073758263,0,0.487410614439796,0,0
"5",0.822286633528656,0.775027689834999,0.887481789748095,0.77583184869198,0,0.589152332731724,0,0
"4",0.732075619778896,0,0.777677290809252,0.823319631751353,0,0.548986823261158,0,0
"2",0.670068776348266,0,0.689308651089444,0,0,0,0,0
"5",0.796525577786217,0.849650348046403,0.88456545563647,0.712336412531033,0,0.847261754137116,0,0
"5",0.827339553312028,0.869489914400071,0.923762090273935,0.895362451862028,0,0.971587605909489,0,0
"5",0.78242987214431,0.66007140707766,0.913850477018962,0.816225780867826,0,0.801490300801466,0,0
"2",0.649449362671452,0,0.788344717837565,0,0,0,0,0
"4",0.763773879871055,0.606929144839355,0.850642282160565,0,0,0.490587000376735,0,0
"5",0.821945268564707,0.779251669757328,0.872587934060057,0.710328747411147,0,0.548409813153804,0,0
"5",0.858294155646936,0.834883316182413,0.920271522468875,0.91301205584969,0,0.760566188886627,0,0
"5",0.840229347328451,0.62592718664985,0.912747994568556,0.896827367090492,0,0.750978516116005,0,0
"4",0.83744272909045,0,0.845886723309684,0.912786508794943,0,0.559402606214273,0,0
"2",0.783722089188757,0,0.752400977296531,0,0,0,0,0
"5",0.838304861786177,0.794846762846465,0.892133303757876,0.684586907341738,0,0.967087172754051,0,0
"5",0.832500616802304,0.785500837480011,0.921929250164053,0.770217953903512,0,0.977819782749261,0,0
"5",0.883478692394919,0.773571038209745,0.859520352174315,0.808371220790218,0,0.983202503977707,0,0
"5",0.770188865867725,0.647319455018139,0.870662499760832,0.693897930136085,0,0.516572216336262,0,0
"2",0.752177328086364,0,0.782627612696375,0,0,0,0,0
"3",0.732212169718295,0,0.816088375780476,0.553044869361396,0,0,0,0
"5",0.807105911169318,0.714379682572231,0.844185198512158,0.765672284368247,0,0.466745622783633,0,0
"5",0.865353604014949,0.734703745773577,0.924597964079414,0.920797769128901,0,0.763445039282772,0,0
"5",0.870342614476246,0.65542158907821,0.91070570202831,0.949645240533573,0,0.832647008627766,0,0
"5",0.849609298650779,0.602382526937648,0.857158582873997,0.943296439091109,0,0.665008527009076,0,0
"5",0.827484352317855,0.572483552069672,0.870675884254671,0.647257934434835,0,0.941165988203218,0,0
"5",0.852148235642554,0.867686472357821,0.854313900986306,0.873290199386351,0,0.976870357225973,0,0
"5",0.885414563836299,0.771194676613415,0.693663354561923,0.917679069074666,0,0.982487269028189,0,0
"5",0.895059485766216,0.859674118749788,0.732807775911158,0.901573111850081,0,0.934573681146608,0,0
"5",0.81212878223727,0.612788634404778,0.721352334963318,0.737737776377327,0,0.804555426441057,0,0
"5",0.869019761814562,0.882527263545894,0.926386981391955,0.928395061015397,0,0.900105748396976,0,0
"4",0.773049573706939,0,0.838472018063619,0.644304592825617,0,0.471525004646354,0,0
"3",0.753065620387369,0,0.794125510891167,0.58382164931893,0,0,0,0
"5",0.866847827471313,0.698205669489356,0.881522872965822,0.952580613574857,0,0.817074656326336,0,0
"3",0.78738030736499,0,0.71431264110973,0,0,0.865246164600915,0,0
"4",0.852160098691378,0,0.844876719896489,0.687677324708422,0,0.949844050319984,0,0
"5",0.881868111613179,0.636963942071252,0.651031946398401,0.882508286138728,0,0.979453225184099,0,0
"5",0.88087276581714,0.771274674089563,0.612690178158418,0.899596754454073,0,0.97426079289005,0,0
"5",0.892984099591022,0.876259563022847,0.887133803295512,0.962740510072945,0,0.672458145200662,0,0
"2",0.522725238463103,0,0,0,0,0.531754420885302,0,0
"4",0.813042548539538,0,0.692725969273655,0.54674042400973,0,0.881396554107618,0,0
"4",0.868001172738553,0,0.749978232322933,0.762645956586204,0,0.966951011976326,0,0
"5",0.869453337196927,0.607936432819891,0.864373577375818,0.825247186528974,0,0.952498503893574,0,0
"5",0.856202309300487,0.624766306884188,0.709048191238166,0.800115751330702,0,0.915057494455661,0,0
"5",0.864372951731926,0.624352463359709,0.646375528456372,0.822979187476279,0,0.962499433718271,0,0
"5",0.789710845947679,0.764448303335761,0.890428294544848,0.875430060418154,0,0.42540363025976,0,0
"5",0.762672164044982,0.720797433973664,0.879322804719019,0.860563422880155,0,0.427230939924639,0,0
"4",0.745005804247982,0.664590339292899,0.896436346020561,0.795495870867225,0,0,0,0
"4",0.664216269114372,0.685621081787141,0.868515702189065,0.766956250611659,0,0,0,0
"4",0.69038331122107,0.569957678678955,0.786022278695645,0.71222899198624,0,0,0,0
"1",0.652513866067612,0,0,0,0,0,0,0
"1",0.507455154202024,0,0,0,0,0,0,0
"1",0.60891441884822,0,0,0,0,0,0,0
"1",0.713067720600621,0,0,0,0,0,0,0
"1",0.57699981841248,0,0,0,0,0,0,0
"4",0.76105280675046,0.561875303003369,0.83632423845362,0.83339430619331,0,0,0,0
"4",0.777258872894617,0.686521502756804,0.871967600634645,0.840134523641875,0,0,0,0
"4",0.767907900236143,0.594639196819311,0.889527989950561,0.753518552806816,0,0,0,0
"2",0.767076399583009,0,0.763766194028821,0,0,0,0,0
"2",0.76218855538697,0,0.663436466569989,0,0,0,0,0
"1",0.6332412893483,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0.692857744718162,0,0,0,0,0.439750020922184,0,0
"2",0.618882505097692,0,0,0,0,0.507399509356751,0,0
"2",0.763630516931558,0,0.741211111918915,0,0,0,0,0
"4",0.806407013117938,0.70474614682374,0.877413905930378,0.882320903560998,0,0,0,0
"4",0.804732835775697,0.706293591037844,0.88243198850023,0.886399207096676,0,0,0,0
"1",0.734254243795887,0,0,0,0,0,0,0
"2",0.750271621574423,0,0.488391953709953,0,0,0,0,0
"1",0.626902186042494,0,0,0,0,0,0,0
"1",0.586561137694746,0,0,0,0,0,0,0
"1",0.602959464902709,0,0,0,0,0,0,0
"2",0.642529092577658,0,0,0,0,0.544719938471172,0,0
"2",0.635548411572795,0,0,0,0,0.537366632496659,0,0
"4",0.849569648962029,0.738901616458161,0.812815596913745,0.900487402461703,0,0,0,0
"5",0.848098269887543,0.79553454302075,0.863705085276113,0.911467908858198,0,0.497567520561056,0,0
"4",0.80300567065049,0.674899408411078,0.705864856593497,0.817917663889014,0,0,0,0
"1",0.719829508328707,0,0,0,0,0,0,0
"1",0.697438388136642,0,0,0,0,0,0,0
"1",0.524509021300708,0,0,0,0,0,0,0
"1",0.605204146411224,0,0,0,0,0,0,0
"2",0.689373211988527,0,0,0,0,0.551564823006273,0,0
"2",0.676124209878123,0,0,0,0,0.671902408943961,0,0
"2",0.668838740747317,0,0,0,0,0.594643604222531,0,0
"4",0.827267099870045,0.710135592505827,0.733271844820781,0.877538078826139,0,0,0,0
"5",0.837486023348775,0.752856535562089,0.59242513240843,0.861658229107279,0,0.477800678439281,0,0
"4",0.819516276010331,0.762691393794799,0.618089541330747,0.877990428818264,0,0,0,0
"1",0.674765571123317,0,0,0,0,0,0,0
"1",0.553573741722001,0,0,0,0,0,0,0
"1",0.659894559251288,0,0,0,0,0,0,0
"2",0.599374933434215,0,0,0,0,0.422113324315763,0,0
"2",0.688513231825142,0,0,0,0,0.588624409118629,0,0
"2",0.729918769886272,0,0,0,0,0.515583819233668,0,0
"2",0.700662955522423,0,0,0,0,0.628596124293243,0,0
"4",0.804007541025798,0,0.548068901551452,0.867639670823101,0,0.434554807111908,0,0
"4",0.806781185429498,0.752051973110981,0.511726555017336,0.883658410717324,0,0,0,0
"4",0.791446253492388,0.654479713262696,0.490185990001351,0.754442215648202,0,0,0,0
"1",0.592658258507321,0,0,0,0,0,0,0
"1",0.555241256638781,0,0,0,0,0,0,0
"2",0.753880870813355,0,0,0,0,0.422117168230761,0,0
"2",0.618872914319622,0,0,0,0,0.656475694521649,0,0
"5",0.88368708438101,0.893221886868824,0.885698946634566,0.975048626798459,0,0.762696065159689,0,0
"5",0.830710792523261,0.834777409506803,0.77340190385135,0.937078655491977,0,0.477563379953758,0,0
"4",0.814979666655006,0.776333357820619,0.467709548716993,0.87076030938649,0,0,0,0
"2",0.778555191425421,0,0,0.776214268794364,0,0,0,0
"2",0.688063568220191,0,0,0,0,0.604576645315825,0,0
"5",0.851750493829003,0.875340036901036,0.779300960742009,0.958135124826834,0,0.679117025024899,0,0
"5",0.837004165596333,0.843534393622091,0.693698090301256,0.899890336198204,0,0.588291283706274,0,0
"5",0.846123106127731,0.83923544632623,0.516078257420164,0.881240199893961,0,0.54688997650789,0,0
"5",0.832571898115341,0.781935907678033,0.480268855074382,0.86359533453181,0,0.526920195166276,0,0
"2",0.644367289587131,0,0,0,0,0.596633943510113,0,0
"1",0.514899205869441,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0.524753620182285,0,0,0,0,0,0,0
"1",0.511165099918331,0,0,0,0,0,0,0
"1",0.559214009950259,0,0,0,0,0,0,0
"2",0.638265841819963,0,0,0,0.710934294161647,0,0,0
"2",0,0.584802570555325,0,0,0.621820335350969,0,0,0
"2",0,0.743458700686727,0,0,0.460017685601304,0,0,0
"2",0,0.700461757289488,0,0,0.718451230786804,0,0,0
"1",0,0,0,0,0,0.45255814413551,0,0
"1",0.509516886231895,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0,0,0,0,0.478101954319162,0,0,0
"1",0,0,0,0,0.459483566627109,0,0,0
"2",0,0.53633959309181,0,0,0.762378057623622,0,0,0
"3",0.522964579657448,0.637250711327027,0,0,0.833329867465718,0,0,0
"1",0.547992031256153,0,0,0,0,0,0,0
"1",0.544489452323118,0,0,0,0,0,0,0
"1",0.504980816833137,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0,0,0,0,0.462507903035862,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0,0,0,0,0.493858980069811,0,0,0
"3",0.549638427090016,0.695711382608832,0,0,0.817260104412641,0,0,0
"2",0.644941975727884,0,0,0,0,0.555227951850734,0,0
"1",0.521353081886691,0,0,0,0,0,0,0
"1",0.506898031587003,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0,0,0,0,0.518743514113681,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0,0,0,0,0.772194494970001,0,0,0
"2",0.516087073075593,0,0,0,0,0.480405937563526,0,0
"2",0.56204700441543,0,0,0,0,0.547208091542921,0,0
"1",0.602725475371369,0,0,0,0,0,0,0
"1",0.561143803336054,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0.641545054710317,0,0,0,0,0.543676079338386,0,0
"1",0.550398226752897,0,0,0,0,0,0,0
"1",0.561577034074159,0,0,0,0,0,0,0
"1",0.558080789486644,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0.628888111371104,0,0,0,0,0.457719558333867,0,0
"1",0.560208926271784,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0.648178743900966,0,0,0,0,0.597023904544482,0,0
"2",0.635112926523877,0,0,0,0,0.453644270946485,0,0
"1",0.566336052124368,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0.584235373895292,0,0,0,0,0.582778593365079,0,0
"2",0.527683780902453,0,0,0,0,0.474851305295308,0,0
"1",0,0,0,0,0.494457665568239,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0,0.649460131403923,0,0,0.786445814279357,0,0,0
"2",0.526015303985147,0,0,0,0.816524541539649,0,0,0
"1",0,0,0,0,0.651671954407947,0,0,0
"1",0,0,0,0,0.578770200642519,0,0,0
"4",0.611698125363927,0.620779581780969,0,0,0.933371954002724,0,0,0.859556456109464
"6",0.639706443612648,0.752424441961082,0,0.665347693264388,0.944005129157756,0,0.908386497891496,0.920817771940579
"6",0.637796736875557,0.75489031783097,0,0.711549805738866,0.977228248978137,0,0.941303524009504,0.937469813848895
"4",0,0.570373215612655,0,0,0.836134779098712,0,0.874251939417248,0.918421139282067
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"3",0.524115222394167,0.604728064980783,0,0,0.837740103061994,0,0,0
"2",0.519006443568639,0,0,0,0.840450572401371,0,0,0
"1",0,0,0,0,0.643464754003382,0,0,0
"1",0,0,0,0,0.619564419216555,0,0,0
"2",0,0,0,0,0.90918403093802,0,0,0.782143973855918
"6",0.707695334392317,0.542897889807843,0,0.634231899986728,0.95436249038285,0,0.929639762032287,0.945772145619992
"5",0,0.632166743516802,0,0.539596010257263,0.962410556135412,0,0.864479458811073,0.906214054406831
"4",0,0.655272139271468,0,0,0.944849813989138,0,0.949791596494032,0.950246837504385
"1",0,0,0,0,0.735477986112883,0,0,0
"0",0,0,0,0,0,0,0,0
"3",0.575735206125474,0.53496833646222,0,0,0.811686971598599,0,0,0
"1",0,0,0,0,0.774694614617157,0,0,0
"1",0,0,0,0,0.813865288712235,0,0,0
"3",0,0.617515457908057,0,0,0.9457860958459,0,0,0.812076885240694
"5",0.557126531361207,0.557491604046313,0,0,0.970543780528516,0,0.801803620323525,0.915145548824535
"6",0.702074223289822,0.784774681419528,0,0.743634412470141,0.97928363127125,0,0.987833322283303,0.975332933202981
"6",0.625228062789708,0.819841014806916,0,0.730748173358356,0.983744081695529,0,0.993519873960981,0.961775106441003
"4",0,0.719883281895278,0,0,0.97998582802164,0,0.988897229772273,0.98335770740393
"4",0,0.694027487403613,0,0,0.946295980773391,0,0.972146572873927,0.970979823941433
"3",0,0,0,0,0.574725133866177,0,0.820542787291506,0.710020015257277
"4",0.539050497843854,0.602294916085744,0,0,0.873992848831325,0,0,0.708620480923125
"1",0,0,0,0,0.666924468143699,0,0,0
"1",0,0,0,0,0.624898049103122,0,0,0
"1",0,0,0,0,0.753117416813798,0,0,0
"4",0,0.595962797576788,0,0,0.966990661875248,0,0.937798852947859,0.90426062893267
"6",0.640570726664485,0.793115564377714,0,0.754938433707155,0.99204229977304,0,0.994210677254588,0.982062619382544
"6",0.561814478539993,0.747363014087096,0,0.717956976986525,0.989929316662094,0,0.992613180337273,0.986231708214284
"5",0,0.795223489791185,0,0.744551200134317,0.991945439007924,0,0.996214268532281,0.989743901045541
"5",0,0.785266568420742,0,0.663555887333796,0.989366512658797,0,0.994835319794871,0.981254707253076
"4",0,0.785590061977989,0,0,0.979118182486477,0,0.984882358166464,0.969236281831421
"2",0,0.573026592515059,0,0,0.700120026362441,0,0,0
"1",0,0,0,0,0.732946272062475,0,0,0
"3",0,0.650019269809048,0,0,0.889943523745874,0,0,0.71344628329916
"4",0,0.70902433750412,0,0,0.945738205015473,0,0.878548110637203,0.856736692457227
"5",0,0.820143448959293,0,0.592294486161107,0.976382873623137,0,0.985250614821856,0.967265753795489
"6",0.630943338536882,0.781240910042982,0,0.720919774285629,0.974370030966336,0,0.992185728391871,0.983387918262834
"4",0,0.606714608310286,0,0,0.969463322313626,0,0.948676389438774,0.960720496678659
"5",0,0.789922705770334,0,0.63307117910497,0.989917498502295,0,0.99540472230647,0.99034968513459
"5",0,0.846052098374107,0,0.729305122672095,0.940059080727856,0,0.993955353522879,0.883775543458642
"5",0,0.827376025878815,0,0.599727901378002,0.960930398900282,0,0.994159043676158,0.957346514339693
"0",0,0,0,0,0,0,0,0
"3",0,0.614254088923102,0,0,0.539273223462857,0,0,0.737784132428835
"5",0,0.689915236717449,0,0.642863317859974,0.518146113766645,0,0.858764609296439,0.695910283745669
"5",0,0.753376966580377,0,0.718431387167551,0.795051412630038,0,0.978462605967403,0.857566642649338
"5",0,0.774446895593608,0,0.761716252628655,0.943639268588104,0,0.990569401340445,0.963477268675108
"6",0.608972055438811,0.804937397151655,0,0.685159561490153,0.96068434619224,0,0.974100776466475,0.978085490671652
"5",0,0.824827540628262,0,0.742935676962326,0.94152609382829,0,0.991790019510263,0.965387252177032
"5",0,0.832979453584791,0,0.669419110522549,0.974215924512645,0,0.993780242196948,0.989924277968168
"5",0,0.825568396213272,0,0.726590734335661,0.990713370152691,0,0.995222255585401,0.983200684154154
"5",0,0.846263490513192,0,0.676930158922567,0.963737049977556,0,0.992437929097184,0.932167573494579
"0",0,0,0,0,0,0,0,0
"4",0,0.646133919728693,0,0,0.56402562890512,0,0.844674804333955,0.732750911593276
"5",0,0.695482731862188,0,0.527327051161822,0.706557452880949,0,0.939845534693974,0.878964195172275
"4",0,0.701932940297134,0,0.636054671716662,0.74360888973401,0,0,0.821174428447249
"5",0,0.727325470320431,0,0.728036225179143,0.875504351599211,0,0.978839804539594,0.968785685303553
"5",0,0.76630069524683,0,0.700096837243327,0.905501876220319,0,0.968658622375737,0.985584952679467
"5",0,0.746079621015947,0,0.776061996801925,0.94381617731316,0,0.995127867244801,0.983343361668003
"5",0,0.81135868139976,0,0.714433813057876,0.890569373067179,0,0.99477880103257,0.864821099285282
"4",0,0.803818468123133,0,0,0.966359768677706,0,0.966808766850032,0.969466337587507
"4",0,0.776370235188386,0,0,0.97855652385722,0,0.935927452055617,0.971580985313685
"0",0,0,0,0,0,0,0,0
"1",0,0.544935912912546,0,0,0,0,0,0
"3",0,0.645120473594014,0,0,0.467240520931666,0,0,0.839577476531619
"3",0,0.700616322432166,0,0,0.748097236151123,0,0,0.818149988285643
"5",0,0.70392599619847,0,0.733498653968226,0.884194785386759,0,0.98315842455882,0.969063365345539
"5",0,0.718450262003906,0,0.655575506942638,0.869868118543616,0,0.98075530706504,0.966637566717252
"5",0,0.746877298838169,0,0.675080149159173,0.899633984218859,0,0.969837071835223,0.982106013565472
"5",0,0.763547976246158,0,0.750250475608916,0.908921016064501,0,0.994466843679639,0.974502850072158
"4",0,0.746004005835755,0,0,0.846382317371017,0,0.971396688276486,0.956578271306152
"4",0,0.692500753982405,0,0,0.800088551957216,0,0.902531486130337,0.913692261757921
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"4",0,0.655532448270603,0,0,0.618823185583358,0,0.889475392971685,0.70693438529482
"5",0,0.586546627270072,0,0.707136972831436,0.685625267687012,0,0.934341128892718,0.769863937878632
"5",0,0.689274164022002,0,0.587865809859158,0.885089291257149,0,0.960635118011757,0.979806352445938
"4",0,0.711937068073443,0,0,0.848571979408414,0,0.968236737854639,0.962483099441749
"4",0,0.689392127418765,0,0,0.857164227029802,0,0.971346007377986,0.932277104000449
"4",0,0.688934030742777,0,0,0.880179198777535,0,0.967384711347467,0.881764056091359
"4",0,0.653930126755974,0,0,0.838952726050221,0,0.967717718134727,0.828111257790133
"4",0,0.699582275768114,0,0,0.803279688069661,0,0.916142975885468,0.73497890293207
"4",0,0.57777317041422,0,0.522513705443722,0.589909383640463,0,0.820896138072461,0
"4",0,0.628351927929528,0,0,0.84884619676083,0,0.94185378127987,0.854285808219052
"4",0,0.750308880630432,0,0,0.852268998201888,0,0.927032536124091,0.873265529337884
"4",0,0.718592027485331,0,0,0.848892251791543,0,0.95741646694714,0.762965400947513
"4",0,0.651236230887319,0,0,0.771154770756849,0,0.930655895568047,0.676525711862466
"3",0,0,0,0,0.827153296456156,0,0.911847120301223,0.696932832883819
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"4",0,0.628786968802126,0,0,0.900003567056131,0,0.956668107342209,0.911433270082347
"4",0,0.668207962302288,0,0,0.918773562528469,0,0.926467874055629,0.665360308879803
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0,0,0,0,0.569857300790012,0,0.872293480803285,0
"3",0,0.686402848552843,0,0,0.894511985067033,0,0.923241258212956,0
"2",0,0.641308398353666,0,0,0.875148603387377,0,0,0
"2",0,0.547820864524525,0,0,0.872351233713881,0,0,0
"4",0,0.7403103819306,0,0,0.945810961653902,0,0.962972334147489,0.819211791401536
"2",0,0,0,0,0.570887444047272,0,0.858630084437663,0
"3",0,0.560924532328858,0,0,0.847061173035653,0,0.869077467965313,0
"2",0,0,0,0,0.850418618118505,0,0.839977811686708,0
"5",0,0.869999196948631,0,0.611157972588178,0.812873553224682,0,0.962667339900245,0.720680995671378
"4",0,0.767853947984211,0,0,0.956819176401995,0,0.971490834770269,0.798767823757911
"3",0,0,0,0,0.852242827860337,0,0.87884058023306,0.697398129416143
"3",0,0,0,0,0.715391529743838,0,0.850927304060078,0.719199760166223
"5",0,0.850682398380737,0,0.634363319314292,0.935900370814289,0,0.985818303296471,0.80664424300753
"5",0,0.853084290469526,0,0.648894362523785,0.966810817850521,0,0.973680208903124,0.829532746232686
"4",0,0.719533897976834,0,0,0.952295403533988,0,0.952062734755725,0.908498365586607
"3",0,0,0,0,0.818178597390564,0,0.868430675045107,0.798552029714164
"1",0,0,0,0,0.564960942513768,0,0,0
"2",0,0,0,0,0.607023683859082,0,0,0.703904398180808
"3",0,0.736118692371878,0,0,0.942838771075874,0,0,0.90309463412058
"4",0,0.726064238099863,0,0,0.93547084202855,0,0.853888761330288,0.921936067309281
"4",0,0.578763395618434,0,0,0.741742833167976,0,0.798698676590445,0.824750705075665
"1",0,0,0,0,0.486486610764951,0,0,0
"0",0,0,0,0,0,0,0,0
"3",0,0.634217931061174,0,0,0.627195233320394,0,0,0.78586694590451
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"2",0,0.667853153097434,0,0,0.485918926747527,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"4",0,0.586584508425621,0,0,0.596512417485842,0,0.89681082286676,0.669295028974931
"0",0,0,0,0,0,0,0,0
"1",0,0.540304118924439,0,0,0,0,0,0
"1",0,0.562895233300097,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"3",0,0.66520953743931,0,0,0.77188591827142,0,0.917194219436439,0
"4",0,0.748242147909362,0,0,0.847373731927824,0,0.927404779318396,0.756133816726897
"4",0,0.763942416906352,0,0,0.82924421536156,0,0.84625083985682,0.806534143690914
"3",0,0.633401053980411,0,0,0.748840555473695,0,0.95100342852052,0
"4",0,0.717869304487442,0,0,0.814617697516376,0,0.935341759178223,0.672065846836729
"4",0,0.765802424235684,0,0,0.794920978183793,0,0.844286672354415,0.737575380568728
"3",0,0.70815520396743,0,0,0.544953544052846,0,0,0.760858019167079
"3",0,0.653339883093328,0,0,0.728656954246307,0,0.921230330650711,0
"1",0,0.683777060889305,0,0,0,0,0,0
"3",0,0.609850531009964,0,0,0.570244692012921,0,0.915163895883236,0
"2",0,0.567305227330864,0,0,0,0,0.848611232944963,0
"2",0,0.582564827866563,0,0,0,0,0.799651945871611,0
"1",0,0.549134701390941,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
"1",0,0.686481771229729,0,0,0,0,0,0
"1",0,0.627434683487122,0,0,0,0,0,0
"1",0,0.688550909380499,0,0,0,0,0,0
"1",0,0.645487544467508,0,0,0,0,0,0
"2",0,0.621235507691792,0,0,0,0,0.819668124693124,0
"1",0,0.634957230029068,0,0,0,0,0,0
