"galega","cobrancosa","arbequina","picual","cordovilTM","cordovilSE","madural","verdeal"
0.150628685567822,0.0320014770063624,0.162251133729261,0.1754214635684,0.0116016689340187,0.0566845343437919,0.0437640061882666,0.0969948116181276
0.185054774271159,0.036761128500411,0.132872048868147,0.0937602077025209,0.0221563897983398,0.0777271190530676,0.0288552290845049,0.0593959193799873
0.205734542918569,0.032476844682012,0.160650252224523,0.294122868335298,0.0171826662957207,0.0629929438116262,0.0570539111797219,0.100461443509648
0.269952496752615,0.0324516315830945,0.120230028329318,0.0838477624337229,0.0105776989703193,0.0702609816567695,0.0428270828736081,0.060090446059046
0.210442205723691,0.214621161146838,0.111495800908258,0.209633708976472,0.0290489012816694,0.0356731044584828,0.0518542760625469,0.067970499013379
0.251225848394685,0.184004773679856,0.142423846717698,0.311571757904221,0.030060444483813,0.0335773244434878,0.0448493205776031,0.186493951316747
0.247477502354175,0.125589539220875,0.120980467011904,0.340537307597041,0.0629292445393387,0.0649329323338688,0.104849371782525,0.216742014122199
0.24714570754352,0.108303412765234,0.138852914638703,0.234724615642705,0.0377637778221345,0.0733198238097428,0.0574554384905617,0.144493154693775
0.290298981238843,0.409711850792877,0.236693124991802,0.225236072679939,0.00633345993413679,0.0169638155159528,0.0271031667822398,0.0671532364546246
0.179603311978382,0.0452792885884309,0.132670756447949,0.137691837572882,0.00648478181397993,0.0429894778003603,0.0402575854322952,0.0371243790206482
0.20607609746206,0.0544693230282427,0.099579183006316,0.167853481018558,0.00702315607233146,0.0424706402007464,0.048746377302043,0.0570874568934192
0.165358660635007,0.0384200184191919,0.16373929233496,0.103638492966422,0.0184093918561016,0.0333281854531242,0.0330823218246846,0.0305618272903319
0.207818942319812,0.0392138554873407,0.147111738376581,0.184156777518363,0.0210526704690886,0.0348281593564534,0.0545145600202985,0.037370331661845
0.208260451660242,0.0532052097903183,0.143152587514493,0.160033214253951,0.00693578018273883,0.0609292330045995,0.0425305824625613,0.0366194352991379
0.222488423265645,0.0859817207567689,0.145002012040267,0.20649191435202,0.00519586588556666,0.0285939497961342,0.0379914989283079,0.042046906214717
0.211521151703879,0.128777579919627,0.1579467156089,0.157505654797748,0.00597143249886192,0.0395642489892945,0.0423849421146516,0.0434290670452974
0.203097314674022,0.153591009576215,0.219273456284859,0.182121612167078,0.0151508985863459,0.0208475300690012,0.0256269644501574,0.0487313260530656
0.218607677533285,0.0431031778072261,0.134194261779294,0.100420144535531,0.0202379584380456,0.0308219986804087,0.0263388461618912,0.0276135085005424
0.206970088035463,0.0432120271813383,0.200978451670424,0.147088586250541,0.0177407020405742,0.0299617895719716,0.0373348898574586,0.0218393110868586
0.216237317259789,0.058874109741019,0.284098970928886,0.388543856428248,0.0165576062372258,0.0295943766330353,0.0369520133541309,0.0187629697675152
0.279159905779542,0.0411553922552049,0.1233135017658,0.225409035152743,0.00490485764215643,0.0591787640628005,0.0560165059108504,0.022630566445706
0.26489821346397,0.0435230557598585,0.118561734593237,0.223831989558531,0.00476698853373118,0.0637093027545131,0.0461510118208101,0.0280049433107624
0.257719276526319,0.0747099327660563,0.164611520643299,0.263121076453845,0.00564094007776084,0.0663036783864783,0.0640443456791095,0.0394660542996808
0.226204567570225,0.125198528339359,0.259065451941822,0.178841425730451,0.00412807929390386,0.0319937839031089,0.028302726442382,0.0567019045819649
0.237432289871364,0.0396886774926504,0.11978202598384,0.103399985670341,0.0209335867432776,0.0557407242236388,0.040953464536239,0.0809281771992389
0.27597708010711,0.054206641980176,0.194627149721667,0.140517487575665,0.0186282835171104,0.0329224490267275,0.030366437860673,0.0350391746098352
0.387943559829737,0.0624597804835349,0.254623260228398,0.211934402123681,0.0118759947874906,0.0293343316729252,0.0371263662595319,0.0147691585677822
0.225893030282987,0.0363781486725235,0.232288588486011,0.140702763808349,0.018530498228046,0.0421767374896931,0.0454951865442698,0.0176773135296568
0.310145044581413,0.0441142573576681,0.133214611978299,0.225841646925168,0.00409193493935949,0.0944986139807566,0.0556887346507833,0.0194228949282216
0.322395112383107,0.0427447504689956,0.169213072362707,0.271763091914156,0.00551568097709869,0.0972043996822545,0.0636135169275412,0.0373869375572621
0.309427541569957,0.0524449872560194,0.243623118095597,0.339265196311662,0.00923651976702839,0.054543281737772,0.0704456734768527,0.0345192960672936
0.30201905889235,0.0686373641671988,0.407786403316525,0.395913390835966,0.00534360634526113,0.0669756617673491,0.0652286086727975,0.0290884744459038
0.274865138591029,0.0621144942405553,0.363744646998474,0.33526933726645,0.00482927436223257,0.0247168607438525,0.0330866173026778,0.0309965978559362
0.090725415293175,0.112096945780161,0.160611120492162,0.29472244880691,0.0200285174651079,0.030461589456004,0.0485094786249593,0.0320612596435675
0.0812950552968208,0.111303092663449,0.0716506358153746,0.389542525430294,0.0180197994361663,0.0301357231804837,0.0513680244043033,0.0165557060387931
0.0910475521340913,0.0986044977837913,0.0765379252115266,0.407335181892755,0.0187936713006626,0.0353325769770446,0.0861452105041101,0.0226579787239264
0.0820899939888469,0.0935156979549511,0.0997953531816775,0.244789875691137,0.0191380429927162,0.0301362775922287,0.0851554358891712,0.0122925113289305
0.100732191422308,0.132821243654508,0.159736363565984,0.264310691235348,0.015256127945206,0.0249671172586316,0.0542822723191407,0.0183470434985657
0.118964973709257,0.0908542883603591,0.124205966322122,0.239172198886201,0.0180038637607447,0.0144318286918921,0.0825123140201014,0.0209374958677919
0.0879370677784592,0.0830354477768647,0.0424034809602685,0.296088293346488,0.020100603158204,0.0317706901983837,0.121062342159654,0.0238094644844382
0.100841369167985,0.1155444293775,0.0881832966227961,0.251858180882858,0.0470713486106121,0.018756710437751,0.0744976638524145,0.00871772750600883
0.113108436965059,0.0834801336913022,0.206231359600515,0.278329700667354,0.0283574448043221,0.0259870830573887,0.0872334054311052,0.0276475216236411
0.109175938003789,0.109544353881106,0.195972518146662,0.257270205440682,0.0210766276094825,0.0215449073386414,0.0733920863982315,0.00316426927757809
0.145830650424326,0.266729393548542,0.333080834359773,0.296399890930668,0.0150851587359663,0.0135893439054736,0.0362405382050576,0.00657149243176858
0.165700278315497,0.290007004461572,0.29773016455316,0.326380590954906,0.0190629698077785,0.0233919110160189,0.0325606532954849,0.00932557830154068
0.201855518719777,0.245026149534296,0.198138973597108,0.275162860501503,0.0212669472142776,0.0996687380460117,0.0589933448235743,0.00432226337251353
0.19016779958467,0.320431185657476,0.305719538518367,0.231541240666839,0.0153249154362477,0.0199636580655376,0.022563095721204,0.00413556173187677
0.233177536387942,0.33740164336186,0.283671961692894,0.238264908961604,0.0149071152326205,0.0345814160263092,0.0129173822113124,0.0125365563739136
0.124537829747784,0.153567193711009,0.117332851878846,0.320231565274927,0.0149115505028196,0.0150693560345874,0.213514553400801,0.0307673671891694
0.109367097492764,0.11343570421694,0.0542412472607428,0.176843862167654,0.0518925992206003,0.0269382918131606,0.0811673854612807,0.00771104277893056
0.248636533758732,0.12949689267359,0.107497346575444,0.221997645058809,0.0783584643609798,0.0418419915078299,0.0860276162253211,0.0265994085573633
0.147479373094787,0.167335201964344,0.241184644133624,0.26284307571072,0.0502829910115444,0.0343776503954061,0.0521639778896915,0.0160185006194572
0.150031418987845,0.201031068844367,0.230474424346525,0.312671992265455,0.0195365926783701,0.129029652650125,0.0603669530783155,0.00152307208808685
0.174719341104443,0.194492104285248,0.280881292135842,0.302763904515093,0.0248284833097451,0.116941690406305,0.0725125109631589,0.00307641892316797
0.186955768982315,0.228018020657865,0.364824968533016,0.244350032767983,0.012766235318168,0.0844025530887065,0.0182515473456844,0.00215058368302395
0.241207117477898,0.276966272103718,0.371838479761255,0.231082059615854,0.0119394120226623,0.0231426986883197,0.0214964150136329,0.00800089020483687
0.221571451299776,0.325518560984512,0.327039417806518,0.263410295779288,0.0116181032038958,0.022792121234919,0.0290010310566093,0.0049133758590102
0.1173132989453,0.157493747479316,0.0532378691828758,0.32123775744668,0.0202128191336304,0.0914118910809842,0.163006909133605,0.0103524273178032
0.133101632966624,0.0735771305944805,0.0591101323594396,0.22869669518206,0.0708142146418751,0.0559775676260539,0.0477150531524525,0.0202656354130795
0.207994263940783,0.139255562586591,0.099672055429011,0.203351155207126,0.0824575915480191,0.0538705258836854,0.0595245964318446,0.016742170118728
0.155018280007736,0.19972224826574,0.260148173949914,0.294737436988261,0.0233880824744107,0.122552353632301,0.0453782671303576,0.00183805925846915
0.167350189526869,0.159506383736703,0.31802914989044,0.241261259888167,0.0228753502646337,0.134258498819223,0.0583245003194011,0.00205797713980761
0.171805681425119,0.199354872419594,0.290715646097987,0.28692829248627,0.0203049696558985,0.126023842268165,0.0707264060916922,0.0027634684155359
0.272516513569875,0.247709473813298,0.375624959562769,0.246672063720648,0.0139272792262391,0.101055127959113,0.0349970302068464,0.0051524108983112
0.266676421386008,0.401204886025083,0.403268580802506,0.35495108819647,0.0085296114036941,0.106220882058583,0.041547033832574,0.00645714314381785
0.20297766043626,0.33366323117654,0.37740128204581,0.291022193893066,0.0101620734949748,0.11211638512491,0.0582534178947398,0.0105430978227434
0.137609295301953,0.367936981578462,0.157695340083889,0.460859378363995,0.019352143206594,0.024632606652543,0.0129899289666266,0.026554524456322
0.146261034480213,0.234681340633833,0.0915979693241379,0.25026397779229,0.0723923858710771,0.112084431475002,0.0292276647746858,0.00364901596992489
0.125830327628408,0.211543662637298,0.150027318418002,0.254360899198602,0.0346590242867584,0.112264642943226,0.0383776793609333,0.00165026631551745
0.149277619470219,0.250581971584636,0.14261705787739,0.205696941534227,0.0496415209729116,0.142473009861836,0.0533947639617903,0.00341103771829964
