"","bio2","bio3","bio13","bio15","nffd_wgs84","eref_wgs84","OCD","pH","Sand","TRI","TWI"
"364",92.5039215087891,37.190845489502,175.101593017578,62.932014465332,332.736480712891,1198.22155761719,439.716491699219,52.5603942871094,508.588500976562,39.4479370117188,8.0071907043457
"365",100.57048034668,39.1413726806641,151.488586425781,61.8636207580566,336.441101074219,1196.18920898438,426.140563964844,54.5562362670898,492.832305908203,42.6202926635742,8.01868534088135
"366",105.181549072266,40.2971992492676,137.362716674805,60.9066047668457,328.310272216797,1166.59802246094,410.05322265625,56.7269134521484,460.172943115234,20.6725120544434,9.13927841186523
"367",105.355735778809,40.6691589355469,137.439300537109,60.5921669006348,325.437316894531,1149.1513671875,379.106506347656,51.886547088623,417.031921386719,19.3261375427246,9.3708438873291
"368",104.482955932617,40.6705741882324,142.483520507812,60.6280670166016,323.450500488281,1132.29370117188,405.279907226562,51.105899810791,478.672668457031,16.6319427490234,9.60447216033936
"369",103.277305603027,40.4887657165527,149.238204956055,60.6556015014648,320.153717041016,1112.81469726562,417.872467041016,50.8913917541504,558.272521972656,14.7436208724976,9.95664978027344
"370",97.7481536865234,39.0398063659668,177.211135864258,61.6026268005371,317.867858886719,1096.21765136719,456.567291259766,52.9945297241211,554.433898925781,23.764289855957,9.07216739654541
"371",96.9429702758789,37.5327911376953,140.295623779297,63.113353729248,327.864074707031,1218.93627929688,414.465240478516,55.0531120300293,431.936645507812,24.949104309082,8.735915184021
"372",94.8750534057617,37.004997253418,155.402008056641,63.2970504760742,326.23291015625,1208.07019042969,428.236724853516,54.7839813232422,447.417907714844,30.6866302490234,8.47010803222656
"373",97.2892608642578,37.5261192321777,152.567230224609,62.9636383056641,324.076446533203,1194.90686035156,397.212036132812,51.361026763916,429.259490966797,40.4068908691406,7.97455072402954
"374",95.343376159668,37.124137878418,165.063507080078,63.1344337463379,327.740661621094,1192.56530761719,419.350006103516,52.992115020752,477.397369384766,39.637020111084,8.07093143463135
"375",95.1518096923828,37.1650352478027,170.456451416016,63.0724601745605,332.853576660156,1193.08947753906,429.015625,51.4331474304199,523.41748046875,51.6008491516113,7.63900518417358
