"varieties_present","galega","cobrancosa","arbequina","picual","cordovilTM","cordovilSE","madural","verdeal"
"2",0.719135660027858,0,0,0,0,0.455094573845976,0,0
"3",0.734306638923307,0.538998646610608,0,0,0,0.515344136076727,0,0
"2",0.638686671494339,0,0,0,0,0.544883253288547,0,0
"2",0.638542161458157,0,0,0,0,0.512391909867948,0,0
"2",0.645965208718823,0,0,0,0,0.49534214404988,0,0
"2",0.542127639540967,0,0,0,0,0.50947903396266,0,0
"2",0.535238100688543,0,0,0,0,0.498678242660366,0,0
"2",0.539253951351207,0,0,0,0,0.463686463159307,0,0
"2",0.629265405173953,0,0,0,0,0.472236871906269,0,0
"2",0.562261550769345,0,0,0,0,0.490563877571381,0,0
"2",0.63154855813895,0,0,0,0,0.579363678469234,0,0
"2",0.632232283604093,0,0,0,0,0.555975835559374,0,0
"2",0.632928227156792,0,0,0,0,0.570647245088209,0,0
"2",0.747887338460506,0,0,0,0,0.576541528800548,0,0
"2",0.646381903549183,0,0,0,0,0.499523364008719,0,0
"2",0.635607108054631,0,0,0,0,0.538311570307968,0,0
"2",0.610110329062462,0,0,0,0,0.494947249144443,0,0
"2",0.619537622366765,0,0,0,0,0.47620327996715,0,0
"2",0.545869693568603,0,0,0,0,0.477438322104273,0,0
"2",0.570895186193972,0,0,0,0,0.508524783177153,0,0
"2",0.625062719439789,0,0,0,0,0.604895598677382,0,0
"2",0.633666651113732,0,0,0,0,0.599520105104248,0,0
"2",0.638857901579551,0,0,0,0,0.573677489104407,0,0
"3",0.702504566995958,0.574474542628075,0,0,0,0.562095816841066,0,0
"3",0.666820896813638,0.556882026915083,0,0,0,0.569941020949376,0,0
"2",0.607556388864431,0,0,0,0,0.517972436654634,0,0
"2",0.618215520611978,0,0,0,0,0.450134272913987,0,0
"2",0.633415953756208,0,0,0,0,0.470766568423915,0,0
"2",0.622970157502878,0,0,0,0,0.438348698363997,0,0
"2",0.541408465373454,0,0,0,0,0.491879420588231,0,0
"3",0.784003709280669,0.59013066823029,0,0,0,0.585412991746594,0,0
"3",0.709409795836744,0.55330902635137,0,0,0,0.606363520135449,0,0
"3",0.722425311910862,0.582289932709115,0,0,0,0.584488261117511,0,0
"3",0.669538898505466,0.58168482098727,0,0,0,0.556427598870158,0,0
"3",0.640315731018104,0.546269920779701,0,0,0,0.539101042289027,0,0
"3",0.623450621470605,0.542739026031053,0,0,0,0.535959780090808,0,0
"2",0.649675354484655,0,0,0,0,0.514496797322457,0,0
"2",0.658221923297143,0,0,0,0,0.480589291758206,0,0
"3",0.642179439080332,0.535177035874774,0,0,0,0.433449223266626,0,0
"3",0.618489708960045,0.536446751658526,0,0,0,0.448854429893271,0,0
"3",0.724206315312696,0.593006783756845,0,0,0,0.542552077733783,0,0
"3",0.750635746727049,0.607486299267812,0,0,0,0.593154782690179,0,0
"3",0.683397068097917,0.580847465544117,0,0,0,0.60014919020605,0,0
"3",0.756150678837739,0.618721092072926,0,0,0,0.550465468633713,0,0
"3",0.672881535745901,0.539624367264553,0,0,0,0.583089688575258,0,0
"2",0.627354177681584,0,0,0,0,0.567004755632533,0,0
"3",0.655701165593657,0.537890557135456,0,0,0,0.539745708674597,0,0
"2",0.674806123434719,0,0,0,0,0.474864389198321,0,0
"3",0.690605647562859,0.552334583170983,0,0,0,0.442678254764112,0,0
"2",0.644508786656419,0,0,0,0,0.526441070636047,0,0
"3",0.669681078583792,0.602173590676498,0,0,0,0.578300528932623,0,0
"3",0.667292329306277,0.587824976407707,0,0,0,0.60772631202355,0,0
"3",0.675337796161172,0.598862114202644,0,0,0,0.606023399717629,0,0
"3",0.684150272076133,0.605099487766798,0,0,0,0.56305277707704,0,0
"3",0.731733996359201,0.61680963671557,0,0,0,0.563733798495174,0,0
"2",0.679964480491693,0,0,0,0,0.572751159241454,0,0
"3",0.698313398824327,0.562110444063582,0,0,0,0.476600516907522,0,0
"3",0.702099440309873,0.554958831682974,0,0,0,0.474838168498987,0,0
"3",0.700479732890344,0.578622419023878,0,0,0,0.457463850120629,0,0
"3",0.651062866008707,0.579092185579512,0,0,0,0.48794151302999,0,0
"2",0.614713483624535,0,0,0,0,0.445748982536522,0,0
"2",0.616342378492374,0,0,0,0,0.436082270656711,0,0
"3",0.63669030041183,0,0,0,0.48057101048504,0.47616358306713,0,0
"3",0.64433816684166,0,0,0,0.505971963691482,0.590818852393852,0,0
"3",0.648618406609456,0,0,0,0.551650668506669,0.595343078333447,0,0
"3",0.599394864382476,0,0,0,0.595748935484573,0.492013745166168,0,0
"3",0.561346031751762,0,0,0,0.590802927123146,0.479631433324499,0,0
"3",0.580229299282785,0,0,0,0.559864034035449,0.479535158233749,0,0
"3",0.627290205145203,0,0,0,0.517967795936058,0.506118739692842,0,0
"3",0.663704299553343,0.553148758269122,0,0,0,0.482098342971034,0,0
"2",0.616208322367974,0,0,0,0,0.464603935514075,0,0
"2",0.619840293024824,0,0,0,0,0.445795226130786,0,0
"2",0.614729494310438,0,0,0,0,0.4441082718405,0,0
"3",0.63597083168961,0,0,0,0.461355162751606,0.587261530880647,0,0
"3",0.644106415579259,0,0,0,0.567067337054911,0.594740477594732,0,0
"3",0.629721343188481,0,0,0,0.574927130329692,0.596501522014749,0,0
"3",0.605010265348903,0,0,0,0.573344017922454,0.580710551045424,0,0
"3",0.612570884477044,0,0,0,0.581767643300621,0.5659764758375,0,0
"3",0.598422490379621,0,0,0,0.494316467824359,0.461153026683722,0,0
"3",0.672793259112415,0,0,0,0.463884831097157,0.49977595481437,0,0
"2",0.544643981545654,0,0,0,0,0.588034579739699,0,0
"2",0.542271195339044,0,0,0,0,0.465566658949054,0,0
"2",0.637084648171972,0,0,0,0,0.463503653365137,0,0
"2",0.640458213144678,0,0,0,0,0.582535791925538,0,0
"3",0.611539118876005,0,0,0,0.51122335673189,0.470731415479712,0,0
"3",0.639984658050615,0,0,0,0.555839716269345,0.577949294547185,0,0
"3",0.61534694862154,0,0,0,0.552371499441507,0.581730747314945,0,0
"3",0.5991812426056,0,0,0,0.566109714587398,0.568602364217942,0,0
"3",0.619035923187215,0,0,0,0.550844045710797,0.452499457796988,0,0
"3",0.617756614308966,0,0,0,0.490178738017738,0.487193533624875,0,0
"2",0.53685663299541,0,0,0,0,0.431428003198763,0,0
"2",0.547540924807255,0,0,0,0,0.425165219807026,0,0
"2",0.562553192762965,0,0,0,0,0.474558942849663,0,0
"2",0.634099774747842,0,0,0,0,0.450518668963049,0,0
"3",0.625840944368428,0.539718220572224,0,0,0,0.453418660878463,0,0
"3",0.612157508453907,0.542206042691889,0,0,0,0.576449553957655,0,0
"3",0.657632058678289,0,0,0,0.492088417007879,0.583210487565282,0,0
"3",0.653975673057646,0,0,0,0.561541158712987,0.582181183244683,0,0
"3",0.632175879899332,0,0,0,0.496577453576476,0.487459666078744,0,0
"3",0.624248459329162,0,0,0,0.46094985115002,0.475330909222914,0,0
"2",0.537898224985331,0,0,0,0,0.434641624677071,0,0
"2",0.540882996815671,0,0,0,0,0.424469022790018,0,0
"2",0.5604953263916,0,0,0,0,0.458377280476153,0,0
"2",0.585310515015014,0,0,0,0,0.463845683556614,0,0
"2",0.6463247103284,0,0,0,0,0.472699287597778,0,0
"2",0.600777888206846,0,0,0,0,0.456445094351856,0,0
"3",0.636281985795475,0.555739116218156,0,0,0,0.46793316520433,0,0
"2",0.662579088244343,0,0,0,0,0.580995077693769,0,0
"3",0.667697511086568,0,0,0,0.457061480623422,0.585243794399039,0,0
"2",0.669289422060823,0,0,0,0,0.592730371051663,0,0
"2",0.575726687095994,0,0,0,0,0.49955158714955,0,0
"2",0.57876496230394,0,0,0,0,0.489018240227369,0,0
"2",0.580669736363164,0,0,0,0,0.474833937847216,0,0
"2",0.658479859545383,0,0,0,0,0.464506416140487,0,0
"2",0.671344803431057,0,0,0,0,0.461117651160083,0,0
"2",0.701323378435823,0,0,0,0,0.477893482028157,0,0
"3",0.689612993827676,0,0,0,0.45683027673479,0.491889732952715,0,0
"3",0.687594039893884,0,0,0,0.492894525700599,0.495301840855915,0,0
"3",0.663483141732581,0,0,0,0.478508952252164,0.463146254165745,0,0
"3",0.655442308949042,0,0,0,0.474737132187898,0.576286388929364,0,0
"2",0.566753962819759,0,0,0,0,0.540164482426314,0,0
"3",0.581708510318048,0,0,0,0.460458385501306,0.520409952126729,0,0
"3",0.590567533071549,0,0,0,0.452063851674531,0.50690686838633,0,0
"2",0.556058260924833,0,0,0,0,0.478633868948384,0,0
"2",0.663819186802541,0,0,0,0,0.46972731603458,0,0
"3",0.643243407738076,0.535091328496246,0,0,0,0.45577605743433,0,0
"2",0.691777655106966,0,0,0,0,0.492263038992942,0,0
"3",0.693560151971985,0,0,0,0.51114326764925,0.488027356897227,0,0
"3",0.687214363868232,0,0,0,0.531486870091833,0.467262122303788,0,0
"3",0.673510372231147,0,0,0,0.606080489418747,0.473732802671959,0,0
"3",0.548078627128363,0,0,0,0.473434037589014,0.543920398988274,0,0
"3",0.542897249854589,0,0,0,0.457372344554179,0.536468252065417,0,0
"3",0.658025015504802,0,0,0,0.462895835946376,0.480837981163509,0,0
"3",0.651694848447894,0.566288135337582,0,0,0,0.490124644355181,0,0
"2",0.559479459929282,0,0,0,0,0.485148513063649,0,0
"2",0.700628312712373,0,0,0,0,0.514639061336877,0,0
"2",0.681039826094352,0,0,0,0,0.504376400931874,0,0
"3",0.689782102483424,0,0,0,0.491666437750374,0.523997953986525,0,0
"3",0.662131301334534,0,0,0,0.548203312743581,0.511745296006523,0,0
"3",0.622828017526443,0,0,0,0.569452862340717,0.466571612309904,0,0
"4",0.540655974243805,0.546511746204562,0,0,0.453473679703681,0.644235674463683,0,0
"4",0.616147016259598,0.536168257271247,0,0,0.461854033161253,0.544393094673723,0,0
"2",0.540203615311049,0,0,0,0,0.524598815855674,0,0
"2",0.667199561581404,0,0,0,0,0.537053838393384,0,0
"3",0.65907096120768,0.567600088154713,0,0,0,0.518838462495368,0,0
"2",0.689499907510411,0,0,0,0,0.498624393005419,0,0
"3",0.710495963795723,0,0,0,0.472057452475214,0.573095821547207,0,0
"3",0.69028488216467,0,0,0,0.501814319886982,0.560926757137975,0,0
"3",0.63981601829788,0,0,0,0.569246409202219,0.531141173342817,0,0
"3",0.633412054013422,0,0,0,0.547547486707009,0.486741865969251,0,0
"4",0.623482448483404,0.560961948694611,0,0,0.455960784007099,0.496843935957666,0,0
"4",0.632156681188402,0.559374377726772,0,0,0.461794208373737,0.513469424720784,0,0
"4",0.668011861984446,0.592729289515929,0,0,0.482366002248554,0.447626637996528,0,0
"3",0.646740421102663,0.545928007491948,0,0,0,0.501641769341013,0,0
"2",0.672281915553078,0,0,0,0,0.503649260461035,0,0
"2",0.698408735492965,0,0,0,0,0.527360168806885,0,0
"2",0.653160601127112,0,0,0,0,0.502046322764492,0,0
"3",0.675151277453959,0,0,0,0.514205479589605,0.589874399780123,0,0
"3",0.654478423642886,0,0,0,0.528575805095117,0.580897058720392,0,0
"3",0.644898070212474,0,0,0,0.482472421944784,0.506412408631476,0,0
"3",0.670563121841014,0.543503376382243,0,0,0,0.467259990354575,0,0
"3",0.682968614917914,0.540863871241356,0,0,0,0.461938701204082,0,0
"2",0.68170538845979,0,0,0,0,0.503607090406047,0,0
"3",0.664447407228111,0.543223531080267,0,0,0,0.511244899176121,0,0
"3",0.678261937692947,0.563142212511771,0,0,0,0.617190230972407,0,0
"3",0.689772275069832,0.56461591706069,0,0,0,0.491649401086688,0,0
"3",0.675249078845325,0.565437560803319,0,0,0,0.529031234970564,0,0
"4",0.694520241131506,0.571011985727075,0,0.564179092340444,0,0.643242236374243,0,0
"2",0.646039947842793,0,0,0,0,0.60186056053667,0,0
"2",0.659575272895291,0,0,0,0,0.609072293683068,0,0
"2",0.682928185600035,0,0,0,0,0.546035745773096,0,0
"2",0.713906496144988,0,0,0,0,0.644209029855772,0,0
"3",0.671116017994985,0.5822462981279,0,0,0,0.647374884539519,0,0
"4",0.702313101799898,0.588719441578591,0,0.528307605299481,0,0.615453209736156,0,0
"4",0.697047187803198,0.562048867216991,0,0.528932001874247,0,0.645849532819253,0,0
"2",0.67224690071916,0,0,0,0,0.515484008645904,0,0
"2",0.637190149744948,0,0,0,0,0.513158671411037,0,0
"2",0.645090294325818,0,0,0,0,0.499738443452369,0,0
"2",0.642498825422126,0,0,0,0,0.592975020066104,0,0
"2",0.629827852750863,0,0,0,0,0.50273717210669,0,0
"2",0.677148993910052,0,0,0,0,0.6158561975354,0,0
"2",0.687847770376062,0,0,0,0,0.630748258835141,0,0
"2",0.692111957319531,0,0,0,0,0.641725911667636,0,0
"3",0.711163166083408,0.572814489068115,0,0,0,0.642799111035577,0,0
"3",0.741154140615267,0.582202415076219,0,0,0,0.608832520634232,0,0
"4",0.713805416209082,0.594804513823827,0,0.526363205388446,0,0.627232293269973,0,0
"3",0.687114845931054,0.571005894105243,0,0,0,0.479223134951664,0,0
"3",0.647598697857781,0.53507718689995,0,0,0,0.458872255685227,0,0
"2",0.654877415717657,0,0,0,0,0.59610732364065,0,0
"3",0.661980019764639,0,0,0,0.480360178674016,0.594232075852256,0,0
"3",0.649892321100266,0,0,0,0.482180572496944,0.590605144978048,0,0
"2",0.679011522552458,0,0,0,0,0.652940340862329,0,0
"2",0.66078526225611,0,0,0,0,0.527171721587394,0,0
"2",0.652040677063186,0,0,0,0,0.533934012287455,0,0
"2",0.703139482760601,0,0,0,0,0.628979389411282,0,0
"3",0.736265228829916,0.556689011157125,0,0,0,0.626970969439821,0,0
"2",0.664618293957029,0,0,0,0,0.494888707806259,0,0
"2",0.631404337453013,0,0,0,0,0.506266928729504,0,0
"3",0.643988510217839,0,0,0,0.500828741937133,0.573141310520758,0,0
"3",0.613066165215453,0,0,0,0.550399761796554,0.483589843081494,0,0
"3",0.636157579020549,0,0,0,0.589645181513275,0.519030948017517,0,0
"3",0.676743323473093,0,0,0,0.494233480808049,0.546675503795019,0,0
"3",0.666506542581842,0,0,0,0.531633232008514,0.591065627176952,0,0
"3",0.665342810766541,0,0,0,0.539245693798451,0.573481673045552,0,0
"3",0.636306892956661,0,0,0,0.527052950007014,0.557688707935721,0,0
"3",0.649584069349315,0,0,0,0.503610896206028,0.55285061568285,0,0
"3",0.631486687902008,0,0,0,0.489513968121472,0.496930603097015,0,0
"3",0.597012375167226,0,0,0,0.532137140122264,0.516394465242925,0,0
"3",0.654687715003212,0,0,0,0.569147796197344,0.490247636946533,0,0
"3",0.624904305884544,0,0,0,0.547178600227002,0.471190538057134,0,0
"3",0.631211645962268,0,0,0,0.668086601722256,0.464587210506052,0,0
"3",0.660373145964132,0,0,0,0.619956503069009,0.498838024168386,0,0
"3",0.663995944834858,0,0,0,0.516407806767708,0.532109252018485,0,0
"3",0.663027856781759,0,0,0,0.516882892556584,0.562680666150131,0,0
"3",0.657618770927626,0,0,0,0.525747160660733,0.531647203217286,0,0
"3",0.59244517805733,0,0,0,0.497228154723631,0.482266537912168,0,0
"3",0.618371088825619,0,0,0,0.578227580829068,0.473313975585659,0,0
"3",0.602098064614325,0,0,0,0.591115973083267,0.46777783378153,0,0
"3",0.636292071306468,0,0,0,0.504090484486774,0.465877967985919,0,0
"3",0.61172487820432,0,0,0,0.554622875939451,0.460723527285156,0,0
"3",0.649695195265538,0,0,0,0.60376034311014,0.463986956151723,0,0
"3",0.655761874221717,0,0,0,0.545967730472959,0.50332380902001,0,0
"3",0.658371972424146,0,0,0,0.571326345431823,0.54407500047842,0,0
"3",0.656104734513141,0,0,0,0.515479758085738,0.528263678939509,0,0
"3",0.63050660944396,0,0,0,0.499024251789416,0.463917829034451,0,0
"3",0.611385916491396,0,0,0,0.490469046797181,0.457436098885332,0,0
"3",0.621317182097858,0,0,0,0.486941269961323,0.474037432489747,0,0
"3",0.596907301194911,0,0,0,0.531282212999999,0.462583417397727,0,0
"3",0.616075075575482,0,0,0,0.537779902715626,0.473178397211843,0,0
"3",0.628338067582781,0,0,0,0.537347906315654,0.48520626759008,0,0
"3",0.664978214149536,0,0,0,0.54230843423466,0.492683647120523,0,0
"3",0.637756341213903,0,0,0,0.558170302947237,0.499327746084833,0,0
"3",0.648634212846562,0,0,0,0.526156393063059,0.520681329735892,0,0
"3",0.645518687667864,0,0,0,0.532837187903828,0.541949965106591,0,0
"3",0.649908498085688,0,0,0,0.4769595369315,0.473246543807711,0,0
"3",0.611836164364232,0,0,0,0.482882541664548,0.478678277339602,0,0
"3",0.64675507474323,0,0,0,0.467045567420496,0.510392459601809,0,0
"3",0.622451913397816,0,0,0,0.479971137480838,0.4673199650202,0,0
"3",0.614206567790657,0,0,0,0.541365248534339,0.487940581632594,0,0
"3",0.639669169926181,0,0,0,0.557396330485727,0.506756161540401,0,0
"3",0.627200075025486,0,0,0,0.544271700969974,0.49523383972291,0,0
"3",0.637180333226005,0,0,0,0.537147366465481,0.497265968800692,0,0
"3",0.660404355296058,0,0,0,0.57313366563779,0.517059304560318,0,0
"3",0.654571506776521,0,0,0,0.539271444507807,0.515815832262,0,0
"3",0.668281685015691,0,0,0,0.560652222163352,0.526140072732955,0,0
"2",0.641680524280511,0,0,0,0,0.508311260179484,0,0
"2",0.614195381013186,0,0,0,0,0.468203027057862,0,0
"3",0.593250536181568,0,0,0,0.479237628259068,0.45847264317741,0,0
"2",0.568571641499396,0,0,0,0,0.439975148640175,0,0
"3",0.567535612608638,0,0,0,0.496458772461402,0.442089806634356,0,0
"3",0.556102077039193,0,0,0,0.508491482576505,0.43260153463593,0,0
"3",0.530158857797121,0,0,0,0.495366177169948,0.434901747247361,0,0
"2",0.64248982989421,0,0,0,0,0.489376831094129,0,0
"2",0.608200285411218,0,0,0,0,0.467653870213982,0,0
"3",0.572337398926604,0,0,0,0.46458253003171,0.445674420874616,0,0
"2",0.561134146209454,0,0,0,0,0.443875259551716,0,0
"2",0.536293351632548,0,0,0,0,0.444977295647529,0,0
"1",0,0,0,0,0,0.437038484509378,0,0
"3",0.569841939052028,0,0,0,0.460395408544026,0.437358732610835,0,0
